Mail Class,Processing Category,Destination Rate Indicator,Rate Indicator,Min Zone,Max Zone,Barcode,Discount and Surcharge,Min Weight,Max Weight
LC,3,I,SP,00,00,0,*,0.0001,4
LC,3,N,SP,00,00,0,*,0.0001,4
